step,mode,current_altitude_ft,selected_altitude_ft,target_speed_kts,cmd_mode,cmd_vs_fpm,cmd_speed_kts,distance_to_next_nm
435,PATH,9433.33,3000,280,PATH,-1500,280,-72.1179
436,PATH,9408.33,3000,280,PATH,-1500,280,-73.8559
437,PATH,9383.33,3000,280,PATH,-1500,280,-75.5938
438,PATH,9358.33,3000,280,PATH,-1500,280,-77.3318
439,PATH,9333.33,3000,280,PATH,-1500,280,-79.0698
440,PATH,9308.33,3000,280,PATH,-1500,280,-80.8077
441,PATH,9283.33,3000,280,PATH,-1500,280,-82.5457
442,PATH,9258.33,3000,280,PATH,-1500,280,-84.2836
443,PATH,9233.33,3000,280,PATH,-1500,280,-86.0216
444,PATH,9208.33,3000,280,PATH,-1500,280,-87.7595
445,PATH,9183.33,3000,280,PATH,-1500,280,-89.4975
446,PATH,9158.33,3000,280,PATH,-1500,280,-91.2354
447,PATH,9133.33,3000,280,PATH,-1500,280,-92.9734
448,PATH,9108.33,3000,280,PATH,-1500,280,-94.7113
449,PATH,9083.33,3000,280,PATH,-1500,280,-96.4493
450,PATH,9058.33,3000,280,PATH,-1500,280,-98.1872
451,PATH,9033.33,3000,280,PATH,-1500,280,-99.9252
452,PATH,9008.33,3000,280,PATH,-1500,280,-101.663
453,PATH,8983.33,3000,280,PATH,-1500,280,-103.401
454,PATH,8958.33,3000,280,PATH,-1500,280,-105.139
455,PATH,8933.33,3000,280,PATH,-1500,280,-106.877
456,PATH,8908.33,3000,280,PATH,-1500,280,-108.615
457,PATH,8883.33,3000,280,PATH,-1500,280,-110.353
458,PATH,8858.33,3000,280,PATH,-1500,280,-112.091
459,PATH,8833.33,3000,280,PATH,-1500,280,-113.829
460,PATH,8808.33,3000,280,PATH,-1500,280,-115.567
461,PATH,8783.33,3000,280,PATH,-1500,280,-117.305
462,PATH,8758.33,3000,280,PATH,-1500,280,-119.043
463,PATH,8733.33,3000,280,PATH,-1500,280,-120.781
464,PATH,8708.33,3000,280,PATH,-1500,280,-122.519
465,PATH,8683.33,3000,280,PATH,-1500,280,-124.256
466,PATH,8658.33,3000,280,PATH,-1500,280,-125.994
467,PATH,8633.33,3000,280,PATH,-1500,280,-127.732
468,PATH,8608.33,3000,280,PATH,-1500,280,-129.47
469,PATH,8583.33,3000,280,PATH,-1500,280,-131.208
470,PATH,8558.33,3000,280,PATH,-1500,280,-132.946
471,PATH,8533.33,3000,280,PATH,-1500,280,-134.684
472,PATH,8508.33,3000,280,PATH,-1500,280,-136.422
473,PATH,8483.33,3000,280,PATH,-1500,280,-138.16
474,PATH,8458.33,3000,280,PATH,-1500,280,-139.898
475,PATH,8433.33,3000,280,PATH,-1500,280,-141.636
476,PATH,8408.33,3000,280,PATH,-1500,280,-143.374
477,PATH,8383.33,3000,280,PATH,-1500,280,-145.112
478,PATH,8358.33,3000,280,PATH,-1500,280,-146.85
479,PATH,8333.33,3000,280,PATH,-1500,280,-148.588
480,PATH,8308.33,3000,280,PATH,-1500,280,-150.326
481,PATH,8283.33,3000,280,PATH,-1500,280,-152.064
482,PATH,8258.33,3000,280,PATH,-1500,280,-153.802
483,PATH,8233.33,3000,280,PATH,-1500,280,-155.54
484,PATH,8208.33,3000,280,PATH,-1500,280,-157.278
485,PATH,8183.33,3000,280,PATH,-1500,280,-159.016
486,PATH,8158.33,3000,280,PATH,-1500,280,-160.753
487,PATH,8133.33,3000,280,PATH,-1500,280,-162.491
488,PATH,8108.33,3000,280,PATH,-1500,280,-164.229
489,PATH,8083.33,3000,280,PATH,-1500,280,-165.967
490,PATH,8058.33,3000,280,PATH,-1500,280,-167.705
491,PATH,8033.33,3000,280,PATH,-1500,280,-169.443
492,PATH,8008.33,3000,280,PATH,-1500,280,-171.181
493,PATH,7983.33,3000,280,PATH,-1500,280,-172.919
494,PATH,7958.33,3000,280,PATH,-1500,280,-174.657
495,PATH,7933.33,3000,280,PATH,-1500,280,-176.395
496,PATH,7908.33,3000,280,PATH,-1500,280,-178.133
497,PATH,7883.33,3000,280,PATH,-1500,280,-179.871
498,PATH,7858.33,3000,280,PATH,-1500,280,-181.609
499,PATH,7833.33,3000,280,PATH,-1500,280,-183.347
500,PATH,7808.33,3000,280,PATH,-1500,280,-185.085
501,PATH,7783.33,3000,280,PATH,-1500,280,-186.823
502,PATH,7758.33,3000,280,PATH,-1500,280,-188.561
503,PATH,7733.33,3000,280,PATH,-1500,280,-190.299
504,PATH,7708.33,3000,280,PATH,-1500,280,-192.037
505,PATH,7683.33,3000,280,PATH,-1500,280,-193.775
506,PATH,7658.33,3000,280,PATH,-1500,280,-195.513
507,PATH,7633.33,3000,280,PATH,-1500,280,-197.25
508,PATH,7608.33,3000,280,PATH,-1500,280,-198.988
509,PATH,7583.33,3000,280,PATH,-1500,280,-200.726
510,PATH,7558.33,3000,280,PATH,-1500,280,-202.464
511,PATH,7533.33,3000,280,PATH,-1500,280,-204.202
512,PATH,7508.33,3000,280,PATH,-1500,280,-205.94
513,PATH,7483.33,3000,280,PATH,-1500,280,-207.678
514,PATH,7458.33,3000,280,PATH,-1500,280,-209.416
515,PATH,7433.33,3000,280,PATH,-1500,280,-211.154
516,PATH,7408.33,3000,280,PATH,-1500,280,-212.892
517,PATH,7383.33,3000,280,PATH,-1500,280,-214.63
518,PATH,7358.33,3000,280,PATH,-1500,280,-216.368
519,PATH,7333.33,3000,280,PATH,-1500,280,-218.106
520,PATH,7308.33,3000,280,PATH,-1500,280,-219.844
521,PATH,7283.33,3000,280,PATH,-1500,280,-221.582
522,PATH,7258.33,3000,280,PATH,-1500,280,-223.32
523,PATH,7233.33,3000,280,PATH,-1500,280,-225.058
524,PATH,7208.33,3000,280,PATH,-1500,280,-226.796
525,PATH,7183.33,3000,280,PATH,-1500,280,-228.534
526,PATH,7158.33,3000,280,PATH,-1500,280,-230.272
527,PATH,7133.33,3000,280,PATH,-1500,280,-232.009
528,PATH,7108.33,3000,280,PATH,-1500,280,-233.747
529,PATH,7083.33,3000,280,PATH,-1500,280,-235.485
530,PATH,7058.33,3000,280,PATH,-1500,280,-237.223
531,PATH,7033.33,3000,280,PATH,-1500,280,-238.961
532,PATH,7008.33,3000,280,PATH,-1500,280,-240.699
533,PATH,6983.33,3000,280,PATH,-1500,280,-242.437
534,PATH,6958.33,3000,280,PATH,-1500,280,-244.175
535,PATH,6933.33,3000,280,PATH,-1500,280,-245.913
536,PATH,6908.33,3000,280,PATH,-1500,280,-247.651
537,PATH,6883.33,3000,280,PATH,-1500,280,-249.389
538,PATH,6858.33,3000,280,PATH,-1500,280,-251.127
539,PATH,6833.33,3000,280,PATH,-1500,280,-252.865
540,PATH,6808.33,3000,280,PATH,-1500,280,-254.603
541,PATH,6783.33,3000,280,PATH,-1500,280,-256.341
542,PATH,6758.33,3000,280,PATH,-1500,280,-258.079
543,PATH,6733.33,3000,280,PATH,-1500,280,-259.817
544,PATH,6708.33,3000,280,PATH,-1500,280,-261.555
545,PATH,6683.33,3000,280,PATH,-1500,280,-263.293
546,PATH,6658.33,3000,280,PATH,-1500,280,-265.031
547,PATH,6633.33,3000,280,PATH,-1500,280,-266.769
548,PATH,6608.33,3000,280,PATH,-1500,280,-268.506
549,PATH,6583.33,3000,280,PATH,-1500,280,-270.244
550,PATH,6558.33,3000,280,PATH,-1500,280,-271.982
551,PATH,6533.33,3000,280,PATH,-1500,280,-273.72
552,PATH,6508.33,3000,280,PATH,-1500,280,-275.458
553,PATH,6483.33,3000,280,PATH,-1500,280,-277.196
554,PATH,6458.33,3000,280,PATH,-1500,280,-278.934
555,PATH,6433.33,3000,280,PATH,-1500,280,-280.672
556,PATH,6408.33,3000,280,PATH,-1500,280,-282.41
557,PATH,6383.33,3000,280,PATH,-1500,280,-284.148
558,PATH,6358.33,3000,280,PATH,-1500,280,-285.886
559,PATH,6333.33,3000,280,PATH,-1500,280,-287.624
560,PATH,6308.33,3000,280,PATH,-1500,280,-289.362
561,PATH,6283.33,3000,280,PATH,-1500,280,-291.1
562,PATH,6258.33,3000,280,PATH,-1500,280,-292.838
563,PATH,6233.33,3000,280,PATH,-1500,280,-294.576
564,PATH,6208.33,3000,280,PATH,-1500,280,-296.314
565,PATH,6183.33,3000,280,PATH,-1500,280,-298.052
566,PATH,6158.33,3000,280,PATH,-1500,280,-299.79
567,PATH,6133.33,3000,280,PATH,-1500,280,-301.528
568,PATH,6108.33,3000,280,PATH,-1500,280,-303.266
569,PATH,6083.33,3000,280,PATH,-1500,280,-305.003
570,PATH,6058.33,3000,280,PATH,-1500,280,-306.741
571,PATH,6033.33,3000,280,PATH,-1500,280,-308.479
572,PATH,6008.33,3000,280,PATH,-1500,280,-310.217
573,PATH,5983.33,3000,280,PATH,-1500,280,-311.955
574,PATH,5958.33,3000,280,PATH,-1500,280,-313.693
575,PATH,5933.33,3000,280,PATH,-1500,280,-315.431
576,PATH,5908.33,3000,280,PATH,-1500,280,-317.169
577,PATH,5883.33,3000,280,PATH,-1500,280,-318.907
578,PATH,5858.33,3000,280,PATH,-1500,280,-320.645
579,PATH,5833.33,3000,280,PATH,-1500,280,-322.383
580,PATH,5808.33,3000,280,PATH,-1500,280,-324.121
581,PATH,5783.33,3000,280,PATH,-1500,280,-325.859
582,PATH,5758.33,3000,280,PATH,-1500,280,-327.597
583,PATH,5733.33,3000,280,PATH,-1500,280,-329.335
584,PATH,5708.33,3000,280,PATH,-1500,280,-331.073
585,PATH,5683.33,3000,280,PATH,-1500,280,-332.811
586,PATH,5658.33,3000,280,PATH,-1500,280,-334.549
587,PATH,5633.33,3000,280,PATH,-1500,280,-336.287
588,PATH,5608.33,3000,280,PATH,-1500,280,-338.025
589,PATH,5583.33,3000,280,PATH,-1500,280,-339.763
590,PATH,5558.33,3000,280,PATH,-1500,280,-341.5
591,PATH,5533.33,3000,280,PATH,-1500,280,-343.238
592,PATH,5508.33,3000,280,PATH,-1500,280,-344.976
593,PATH,5483.33,3000,280,PATH,-1500,280,-346.714
594,PATH,5458.33,3000,280,PATH,-1500,280,-348.452
595,PATH,5433.33,3000,280,PATH,-1500,280,-350.19
596,PATH,5408.33,3000,280,PATH,-1500,280,-351.928
597,PATH,5383.33,3000,280,PATH,-1500,280,-353.666
598,PATH,5358.33,3000,280,PATH,-1500,280,-355.404
599,PATH,5333.33,3000,280,PATH,-1500,280,-357.142
600,PATH,5308.33,3000,280,PATH,-1500,280,-358.88
601,PATH,5283.33,3000,280,PATH,-1500,280,-360.618
602,PATH,5258.33,3000,280,PATH,-1500,280,-362.356
603,PATH,5233.33,3000,280,PATH,-1500,280,-364.094
604,PATH,5208.33,3000,280,PATH,-1500,280,-365.832
605,PATH,5183.33,3000,280,PATH,-1500,280,-367.57
606,PATH,5158.33,3000,280,PATH,-1500,280,-369.308
607,PATH,5133.33,3000,280,PATH,-1500,280,-371.046
608,PATH,5108.33,3000,280,PATH,-1500,280,-372.784
609,PATH,5083.33,3000,280,PATH,-1500,280,-374.522
610,PATH,5058.33,3000,280,PATH,-1500,280,-376.259
611,PATH,5033.33,3000,280,PATH,-1500,280,-377.997
612,PATH,5008.33,3000,280,PATH,-1500,280,-379.735
613,PATH,4983.33,3000,280,PATH,-1500,280,-381.473
614,PATH,4958.33,3000,280,PATH,-1500,280,-383.211
615,PATH,4933.33,3000,280,PATH,-1500,280,-384.949
616,PATH,4908.33,3000,280,PATH,-1500,280,-386.687
617,PATH,4883.33,3000,280,PATH,-1500,280,-388.425
618,PATH,4858.33,3000,280,PATH,-1500,280,-390.163
619,PATH,4833.33,3000,280,PATH,-1500,280,-391.901
620,PATH,4808.33,3000,280,PATH,-1500,280,-393.639
621,PATH,4783.33,3000,280,PATH,-1500,280,-395.377
622,PATH,4758.33,3000,280,PATH,-1500,280,-397.115
623,PATH,4733.33,3000,280,PATH,-1500,280,-398.853
624,PATH,4708.33,3000,280,PATH,-1500,280,-400.591
625,PATH,4683.33,3000,280,PATH,-1500,280,-402.329
626,PATH,4658.33,3000,280,PATH,-1500,280,-404.067
627,PATH,4633.33,3000,280,PATH,-1500,280,-405.805
628,PATH,4608.33,3000,280,PATH,-1500,280,-407.543
629,PATH,4583.33,3000,280,PATH,-1500,280,-409.281
630,PATH,4558.33,3000,280,PATH,-1500,280,-411.019
631,PATH,4533.33,3000,280,PATH,-1500,280,-412.756
632,PATH,4508.33,3000,280,PATH,-1500,280,-414.494
633,PATH,4483.33,3000,280,PATH,-1500,280,-416.232
634,PATH,4458.33,3000,280,PATH,-1500,280,-417.97
635,PATH,4433.33,3000,280,PATH,-1500,280,-419.708
636,PATH,4408.33,3000,280,PATH,-1500,280,-421.446
637,PATH,4383.33,3000,280,PATH,-1500,280,-423.184
638,PATH,4358.33,3000,280,PATH,-1500,280,-424.922
639,PATH,4333.33,3000,280,PATH,-1500,280,-426.66
640,PATH,4308.33,3000,280,PATH,-1500,280,-428.398
641,PATH,4283.33,3000,280,PATH,-1500,280,-430.136
642,PATH,4258.33,3000,280,PATH,-1500,280,-431.874
643,PATH,4233.33,3000,280,PATH,-1500,280,-433.612
644,PATH,4208.33,3000,280,PATH,-1500,280,-435.35
645,PATH,4183.33,3000,280,PATH,-1500,280,-437.088
646,PATH,4158.33,3000,280,PATH,-1500,280,-438.826
647,PATH,4133.33,3000,280,PATH,-1500,280,-440.564
648,PATH,4108.33,3000,280,PATH,-1500,280,-442.302
649,PATH,4083.33,3000,280,PATH,-1500,280,-444.04
650,PATH,4058.33,3000,280,PATH,-1500,280,-445.778
651,PATH,4033.33,3000,280,PATH,-1500,280,-447.516
652,PATH,4008.33,3000,280,PATH,-1500,280,-449.253
653,PATH,3983.33,3000,280,PATH,-1500,280,-450.991
654,PATH,3958.33,3000,280,PATH,-1500,280,-452.729
655,PATH,3933.33,3000,280,PATH,-1500,280,-454.467
656,PATH,3908.33,3000,280,PATH,-1500,280,-456.205
657,PATH,3883.33,3000,280,PATH,-1500,280,-457.943
658,PATH,3858.33,3000,280,PATH,-1500,280,-459.681
659,PATH,3833.33,3000,280,PATH,-1500,280,-461.419
660,PATH,3808.33,3000,280,PATH,-1500,280,-463.157
661,PATH,3783.33,3000,280,PATH,-1500,280,-464.895
662,PATH,3758.33,3000,280,PATH,-1500,280,-466.633
663,PATH,3733.33,3000,280,PATH,-1500,280,-468.371
664,PATH,3708.33,3000,280,PATH,-1500,280,-470.109
665,PATH,3683.33,3000,280,PATH,-1500,280,-471.847
666,PATH,3658.33,3000,280,PATH,-1500,280,-473.585
667,PATH,3633.33,3000,280,PATH,-1500,280,-475.323
668,PATH,3608.33,3000,280,PATH,-1500,280,-477.061
669,PATH,3583.33,3000,280,PATH,-1500,280,-478.799
670,PATH,3558.33,3000,280,PATH,-1500,280,-480.537
671,PATH,3533.33,3000,280,PATH,-1500,280,-482.275
672,PATH,3508.33,3000,280,PATH,-1500,280,-484.012
673,PATH,3483.33,3000,280,PATH,-1500,280,-485.75
674,PATH,3458.33,3000,280,PATH,-1500,280,-487.488
675,PATH,3433.33,3000,280,PATH,-1500,280,-489.226
676,PATH,3408.33,3000,280,PATH,-1500,280,-490.964
677,PATH,3383.33,3000,280,PATH,-1500,280,-492.702
678,PATH,3358.33,3000,280,PATH,-1500,280,-494.44
679,PATH,3333.33,3000,280,PATH,-1500,280,-496.178
680,PATH,3308.33,3000,280,PATH,-1500,280,-497.916
681,PATH,3283.33,3000,280,PATH,-1500,280,-499.654
682,PATH,3258.33,3000,280,PATH,-1500,280,-501.392
683,PATH,3233.33,3000,280,PATH,-1500,280,-503.13
684,PATH,3208.33,3000,280,PATH,-1500,280,-504.868
685,PATH,3183.33,3000,280,PATH,-1500,280,-506.606
686,PATH,3158.33,3000,280,PATH,-1500,280,-508.344
687,PATH,3133.33,3000,280,PATH,-1500,280,-510.082
688,PATH,3108.33,3000,280,PATH,-1500,280,-511.82
689,PATH,3083.33,3000,280,PATH,-1500,280,-513.558
690,PATH,3058.33,3000,280,PATH,-1500,280,-515.296
691,PATH,3033.33,3000,280,PATH,-1500,280,-517.034
692,PATH,3008.33,3000,280,PATH,-1500,280,-518.772
693,PATH,2983.33,3000,280,PATH,-1500,280,-520.509
694,PATH,2958.33,3000,280,PATH,-1500,280,-522.247
695,PATH,2933.33,3000,280,PATH,-1500,280,-523.985
696,PATH,2908.33,3000,280,PATH,-1500,280,-525.723
697,PATH,2883.33,3000,280,PATH,-1500,280,-527.461
698,PATH,2858.33,3000,280,PATH,-1500,280,-529.199
699,PATH,2833.33,3000,280,PATH,-1500,280,-530.937
700,PATH,2808.33,3000,280,PATH,-1500,280,-532.675
701,PATH,2783.33,3000,280,PATH,-1500,280,-534.413
702,PATH,2758.33,3000,280,PATH,-1500,280,-536.151
703,PATH,2733.33,3000,280,PATH,-1500,280,-537.889
704,PATH,2708.33,3000,280,PATH,-1500,280,-539.627
705,PATH,2683.33,3000,280,PATH,-1500,280,-541.365
706,PATH,2658.33,3000,280,PATH,-1500,280,-543.103
707,PATH,2633.33,3000,280,PATH,-1500,280,-544.841
708,PATH,2608.33,3000,280,PATH,-1500,280,-546.579
709,PATH,2583.33,3000,280,PATH,-1500,280,-548.317
710,PATH,2558.33,3000,280,PATH,-1500,280,-550.055
711,PATH,2533.33,3000,280,PATH,-1500,280,-551.793
712,PATH,2508.33,3000,280,PATH,-1500,280,-553.531
713,PATH,2483.33,3000,280,PATH,-1500,280,-555.269
714,PATH,2458.33,3000,280,PATH,-1500,280,-557.006
715,PATH,2433.33,3000,280,PATH,-1500,280,-558.744
716,PATH,2408.33,3000,280,PATH,-1500,280,-560.482
717,PATH,2383.33,3000,280,PATH,-1500,280,-562.22
718,PATH,2358.33,3000,280,PATH,-1500,280,-563.958
719,PATH,2333.33,3000,280,PATH,-1500,280,-565.696
720,PATH,2308.33,3000,280,PATH,-1500,280,-567.434
721,PATH,2283.33,3000,280,PATH,-1500,280,-569.172
722,PATH,2258.33,3000,280,PATH,-1500,280,-570.91
723,PATH,2233.33,3000,280,PATH,-1500,280,-572.648
724,PATH,2208.33,3000,280,PATH,-1500,280,-574.386
725,PATH,2183.33,3000,280,PATH,-1500,280,-576.124
726,PATH,2158.33,3000,280,PATH,-1500,280,-577.862
727,PATH,2133.33,3000,280,PATH,-1500,280,-579.6
728,PATH,2108.33,3000,280,PATH,-1500,280,-581.338
729,PATH,2083.33,3000,280,PATH,-1500,280,-583.076
730,PATH,2058.33,3000,280,PATH,-1500,280,-584.814
731,PATH,2033.33,3000,280,PATH,-1500,280,-586.552
732,PATH,2008.33,3000,280,PATH,-1500,280,-588.29
733,PATH,1983.33,3000,280,PATH,-1500,280,-590.028
734,PATH,1958.33,3000,280,PATH,-1500,280,-591.765
735,PATH,1933.33,3000,280,PATH,-1500,280,-593.503
736,PATH,1908.33,3000,280,PATH,-1500,280,-595.241
737,PATH,1883.33,3000,280,PATH,-1500,280,-596.979
738,PATH,1858.33,3000,280,PATH,-1500,280,-598.717
739,PATH,1833.33,3000,280,PATH,-1500,280,-600.455
740,PATH,1808.33,3000,280,PATH,-1500,280,-602.193
741,PATH,1783.33,3000,280,PATH,-1500,280,-603.931
742,PATH,1758.33,3000,280,PATH,-1500,280,-605.669
743,PATH,1733.33,3000,280,PATH,-1500,280,-607.407
744,PATH,1708.33,3000,280,PATH,-1500,280,-609.145
745,PATH,1683.33,3000,280,PATH,-1500,280,-610.883
746,PATH,1658.33,3000,280,PATH,-1500,280,-612.621
747,PATH,1633.33,3000,280,PATH,-1500,280,-614.359
748,PATH,1608.33,3000,280,PATH,-1500,280,-616.097
749,PATH,1583.33,3000,280,PATH,-1500,280,-617.835
750,PATH,1558.33,3000,280,PATH,-1500,280,-619.573
751,PATH,1533.33,3000,280,PATH,-1500,280,-621.311
752,PATH,1508.33,3000,280,PATH,-1500,280,-623.049
753,PATH,1483.33,3000,280,PATH,-1500,280,-624.787
754,PATH,1458.33,3000,280,PATH,-1500,280,-626.525
755,PATH,1433.33,3000,280,PATH,-1500,280,-628.262
756,PATH,1408.33,3000,280,PATH,-1500,280,-630
757,PATH,1383.33,3000,280,PATH,-1500,280,-631.738
758,PATH,1358.33,3000,280,PATH,-1500,280,-633.476
759,PATH,1333.33,3000,280,PATH,-1500,280,-635.214
760,PATH,1308.33,3000,280,PATH,-1500,280,-636.952
761,PATH,1283.33,3000,280,PATH,-1500,280,-638.69
762,PATH,1258.33,3000,280,PATH,-1500,280,-640.428
763,PATH,1233.33,3000,280,PATH,-1500,280,-642.166
764,PATH,1208.33,3000,280,PATH,-1500,280,-643.904
765,PATH,1183.33,3000,280,PATH,-1500,280,-645.642
766,PATH,1158.33,3000,280,PATH,-1500,280,-647.38
767,PATH,1133.33,3000,280,PATH,-1500,280,-649.118
768,PATH,1108.33,3000,280,PATH,-1500,280,-650.856
769,PATH,1083.33,3000,280,PATH,-1500,280,-652.594
770,PATH,1058.33,3000,280,PATH,-1500,280,-654.332
771,PATH,1033.33,3000,280,PATH,-1500,280,-656.07
772,PATH,1008.33,3000,280,PATH,-1500,280,-657.808
773,PATH,983.333,3000,280,PATH,-1500,280,-659.546
774,PATH,958.333,3000,280,PATH,-1500,280,-661.284
775,PATH,933.333,3000,280,PATH,-1500,280,-663.022
776,PATH,908.333,3000,280,PATH,-1500,280,-664.759
777,PATH,883.333,3000,280,PATH,-1500,280,-666.497
778,PATH,858.333,3000,280,PATH,-1500,280,-668.235
779,PATH,833.333,3000,280,PATH,-1500,280,-669.973
780,PATH,808.333,3000,280,PATH,-1500,280,-671.711
781,PATH,783.333,3000,280,PATH,-1500,280,-673.449
782,PATH,758.333,3000,280,PATH,-1500,280,-675.187
783,PATH,733.333,3000,280,PATH,-1500,280,-676.925
784,PATH,708.333,3000,280,PATH,-1500,280,-678.663
785,PATH,683.333,3000,280,PATH,-1500,280,-680.401
786,PATH,658.333,3000,280,PATH,-1500,280,-682.139
787,PATH,633.333,3000,280,PATH,-1500,280,-683.877
788,PATH,608.333,3000,280,PATH,-1500,280,-685.615
789,PATH,583.333,3000,280,PATH,-1500,280,-687.353
790,PATH,558.333,3000,280,PATH,-1500,280,-689.091
791,PATH,533.333,3000,280,PATH,-1500,280,-690.829
792,PATH,508.333,3000,280,PATH,-1500,280,-692.567
793,PATH,483.333,3000,280,PATH,-1500,280,-694.305
794,PATH,458.333,3000,280,PATH,-1500,280,-696.043
795,PATH,433.333,3000,280,PATH,-1500,280,-697.781
796,PATH,408.333,3000,280,PATH,-1500,280,-699.518
797,PATH,383.333,3000,280,PATH,-1500,280,-701.256
798,PATH,358.333,3000,280,PATH,-1500,280,-702.994
799,PATH,333.333,3000,280,PATH,-1500,280,-704.732
800,PATH,308.333,3000,280,PATH,-1500,280,-706.47
801,PATH,283.333,3000,280,PATH,-1500,280,-708.208
802,PATH,258.333,3000,280,PATH,-1500,280,-709.946
803,PATH,233.333,3000,280,PATH,-1500,280,-711.684
804,PATH,208.333,3000,280,PATH,-1500,280,-713.422
805,PATH,183.333,3000,280,PATH,-1500,280,-715.16
806,PATH,158.333,3000,280,PATH,-1500,280,-716.898
807,PATH,133.333,3000,280,PATH,-1500,280,-718.636
808,PATH,108.333,3000,280,PATH,-1500,280,-720.374
809,PATH,83.3333,3000,280,PATH,-1500,280,-722.112
810,PATH,58.3333,3000,280,PATH,-1500,280,-723.85
811,PATH,33.3333,3000,280,PATH,-1500,280,-725.588
812,PATH,8.33333,3000,280,PATH,-1500,280,-727.326
813,PATH,-16.6667,3000,280,PATH,-1500,280,-729.064
814,PATH,-41.6667,3000,280,PATH,-1500,280,-730.802
815,PATH,-66.6667,3000,280,PATH,-1500,280,-732.54
816,PATH,-91.6667,3000,280,PATH,-1500,280,-734.278
817,PATH,-116.667,3000,280,PATH,-1500,280,-736.015
818,PATH,-141.667,3000,280,PATH,-1500,280,-737.753
819,PATH,-166.667,3000,280,PATH,-1500,280,-739.491
820,PATH,-191.667,3000,280,PATH,-1500,280,-741.229
821,PATH,-216.667,3000,280,PATH,-1500,280,-742.967
822,PATH,-241.667,3000,280,PATH,-1500,280,-744.705
823,PATH,-266.667,3000,280,PATH,-1500,280,-746.443
824,PATH,-291.667,3000,280,PATH,-1500,280,-748.181
825,PATH,-316.667,3000,280,PATH,-1500,280,-749.919
826,PATH,-341.667,3000,280,PATH,-1500,280,-751.657
827,PATH,-366.667,3000,280,PATH,-1500,280,-753.395
828,PATH,-391.667,3000,280,PATH,-1500,280,-755.133
829,PATH,-416.667,3000,280,PATH,-1500,280,-756.871
830,PATH,-441.667,3000,280,PATH,-1500,280,-758.609
831,PATH,-466.667,3000,280,PATH,-1500,280,-760.347
832,PATH,-491.667,3000,280,PATH,-1500,280,-762.085
833,PATH,-516.667,3000,280,PATH,-1500,280,-763.823
834,PATH,-541.667,3000,280,PATH,-1500,280,-765.561
835,PATH,-566.667,3000,280,PATH,-1500,280,-767.299
836,PATH,-591.667,3000,280,PATH,-1500,280,-769.037
837,PATH,-616.667,3000,280,PATH,-1500,280,-770.775
838,PATH,-641.667,3000,280,PATH,-1500,280,-772.512
839,PATH,-666.667,3000,280,PATH,-1500,280,-774.25
840,PATH,-691.667,3000,280,PATH,-1500,280,-775.988
841,PATH,-716.667,3000,280,PATH,-1500,280,-777.726
842,PATH,-741.667,3000,280,PATH,-1500,280,-779.464
843,PATH,-766.667,3000,280,PATH,-1500,280,-781.202
844,PATH,-791.667,3000,280,PATH,-1500,280,-782.94
845,PATH,-816.667,3000,280,PATH,-1500,280,-784.678
846,PATH,-841.667,3000,280,PATH,-1500,280,-786.416
847,PATH,-866.667,3000,280,PATH,-1500,280,-788.154
848,PATH,-891.667,3000,280,PATH,-1500,280,-789.892
849,PATH,-916.667,3000,280,PATH,-1500,280,-791.63
850,PATH,-941.667,3000,280,PATH,-1500,280,-793.368
851,PATH,-966.667,3000,280,PATH,-1500,280,-795.106
852,PATH,-991.667,3000,280,PATH,-1500,280,-796.844
853,PATH,-1016.67,3000,280,PATH,-1500,280,-798.582
854,PATH,-1041.67,3000,280,PATH,-1500,280,-800.32
855,PATH,-1066.67,3000,280,PATH,-1500,280,-802.058
856,PATH,-1091.67,3000,280,PATH,-1500,280,-803.796
857,PATH,-1116.67,3000,280,PATH,-1500,280,-805.534
858,PATH,-1141.67,3000,280,PATH,-1500,280,-807.271
859,PATH,-1166.67,3000,280,PATH,-1500,280,-809.009
860,PATH,-1191.67,3000,280,PATH,-1500,280,-810.747
861,PATH,-1216.67,3000,280,PATH,-1500,280,-812.485
862,PATH,-1241.67,3000,280,PATH,-1500,280,-814.223
863,PATH,-1266.67,3000,280,PATH,-1500,280,-815.961
864,PATH,-1291.67,3000,280,PATH,-1500,280,-817.699
865,PATH,-1316.67,3000,280,PATH,-1500,280,-819.437
866,PATH,-1341.67,3000,280,PATH,-1500,280,-821.175
867,PATH,-1366.67,3000,280,PATH,-1500,280,-822.913
868,PATH,-1391.67,3000,280,PATH,-1500,280,-824.651
869,PATH,-1416.67,3000,280,PATH,-1500,280,-826.389
870,PATH,-1441.67,3000,280,PATH,-1500,280,-828.127
871,PATH,-1466.67,3000,280,PATH,-1500,280,-829.865
872,PATH,-1491.67,3000,280,PATH,-1500,280,-831.603
873,PATH,-1516.67,3000,280,PATH,-1500,280,-833.341
874,PATH,-1541.67,3000,280,PATH,-1500,280,-835.079
875,PATH,-1566.67,3000,280,PATH,-1500,280,-836.817
876,PATH,-1591.67,3000,280,PATH,-1500,280,-838.555
877,PATH,-1616.67,3000,280,PATH,-1500,280,-840.293
878,PATH,-1641.67,3000,280,PATH,-1500,280,-842.031
879,PATH,-1666.67,3000,280,PATH,-1500,280,-843.768
880,PATH,-1691.67,3000,280,PATH,-1500,280,-845.506
881,PATH,-1716.67,3000,280,PATH,-1500,280,-847.244
882,PATH,-1741.67,3000,280,PATH,-1500,280,-848.982
